S3_LOG_BUCKET_OWNER,S3_LOG_BUCKET,S3_LOG_DATETIME,S3_LOG_IP,S3_LOG_REQUESTOR_ID,S3_LOG_REQUEST_ID,S3_LOG_OPERATION,S3_LOG_KEY,S3_LOG_HTTP_METHOD_URI_PROTO,S3_LOG_HTTP_STATUS,S3_LOG_S3_ERROR,S3_LOG_BYTES_SENT,S3_LOG_OBJECT_SIZE,S3_LOG_TOTAL_TIME,S3_LOG_TURN_AROUND_TIME,S3_LOG_REFERER,S3_LOG_USER_AGENT
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BRG66DS6PRC5G0,REST.GET.OBJECT,chunk_size_16777216.h5/test/320,GET /chunk_size_16777216.h5/test/320 HTTP/1.1,200,-,16777216,16777216,830,69,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BSQM9MPKG7GHHK,REST.GET.OBJECT,chunk_size_16777216.h5/test/353,GET /chunk_size_16777216.h5/test/353 HTTP/1.1,200,-,16777216,16777216,2474,123,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BT9QCJA867JDRW,REST.GET.OBJECT,chunk_size_16777216.h5/test/76,GET /chunk_size_16777216.h5/test/76 HTTP/1.1,200,-,16777216,16777216,7934,215,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BWNWAVJ731Y5A5,REST.GET.OBJECT,chunk_size_16777216.h5/test/174,GET /chunk_size_16777216.h5/test/174 HTTP/1.1,200,-,16777216,16777216,12199,158,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BZXT5Z1KKRDTC6,REST.GET.OBJECT,chunk_size_16777216.h5/test/323,GET /chunk_size_16777216.h5/test/323 HTTP/1.1,200,-,16777216,16777216,11573,153,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BJK95QR5WMSZQX,REST.GET.OBJECT,chunk_size_16777216.h5/test/459,GET /chunk_size_16777216.h5/test/459 HTTP/1.1,200,-,16777216,16777216,7266,113,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BMZ7FJ9R7K7EQ6,REST.GET.OBJECT,chunk_size_16777216.h5/test/292,GET /chunk_size_16777216.h5/test/292 HTTP/1.1,200,-,16777216,16777216,8737,120,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BQ51W4K87RWSAY,REST.GET.OBJECT,chunk_size_16777216.h5/test/326,GET /chunk_size_16777216.h5/test/326 HTTP/1.1,200,-,16777216,16777216,19706,105,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BS73W0EFX703MC,REST.GET.OBJECT,chunk_size_16777216.h5/test/130,GET /chunk_size_16777216.h5/test/130 HTTP/1.1,200,-,16777216,16777216,14300,149,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BW6CRXKNRGPAN9,REST.GET.OBJECT,chunk_size_16777216.h5/test/426,GET /chunk_size_16777216.h5/test/426 HTTP/1.1,200,-,16777216,16777216,9674,123,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BW6XNANVQD0JKJ,REST.GET.OBJECT,chunk_size_16777216.h5/test/288,GET /chunk_size_16777216.h5/test/288 HTTP/1.1,200,-,16777216,16777216,5252,105,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BXSKC9Y2KH5CWQ,REST.GET.OBJECT,chunk_size_16777216.h5/test/133,GET /chunk_size_16777216.h5/test/133 HTTP/1.1,200,-,16777216,16777216,7002,112,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BG41HBRDC6DMFE,REST.GET.OBJECT,chunk_size_16777216.h5/test/386,GET /chunk_size_16777216.h5/test/386 HTTP/1.1,200,-,16777216,16777216,15017,126,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BGYNYJ3B9ZZ7KQ,REST.GET.OBJECT,chunk_size_16777216.h5/test/102,GET /chunk_size_16777216.h5/test/102 HTTP/1.1,200,-,16777216,16777216,12316,86,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BHTFBY22TN7ZB5,REST.GET.OBJECT,chunk_size_16777216.h5/test/236,GET /chunk_size_16777216.h5/test/236 HTTP/1.1,200,-,16777216,16777216,10413,96,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BKXPP1WMD0QSAD,REST.GET.OBJECT,chunk_size_16777216.h5/test/5,GET /chunk_size_16777216.h5/test/5 HTTP/1.1,200,-,16777216,16777216,8891,163,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BKY96415QMHC8H,REST.GET.OBJECT,chunk_size_16777216.h5/test/489,GET /chunk_size_16777216.h5/test/489 HTTP/1.1,200,-,16777216,16777216,12880,171,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BS8D8HSP8S2PJ8,REST.GET.OBJECT,chunk_size_16777216.h5/test/142,GET /chunk_size_16777216.h5/test/142 HTTP/1.1,200,-,16777216,16777216,11670,129,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BTF2E073RTVFDT,REST.GET.OBJECT,chunk_size_16777216.h5/test/164,GET /chunk_size_16777216.h5/test/164 HTTP/1.1,200,-,16777216,16777216,18435,111,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BV56JB0CQHHEJ3,REST.GET.OBJECT,chunk_size_16777216.h5/test/331,GET /chunk_size_16777216.h5/test/331 HTTP/1.1,200,-,16777216,16777216,16878,112,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BVPFT9744NJDHN,REST.GET.OBJECT,chunk_size_16777216.h5/test/481,GET /chunk_size_16777216.h5/test/481 HTTP/1.1,200,-,16777216,16777216,13443,89,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BVTTVPT0VE8TA6,REST.GET.OBJECT,chunk_size_16777216.h5/test/301,GET /chunk_size_16777216.h5/test/301 HTTP/1.1,200,-,16777216,16777216,10756,120,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BVZTEQ57X3XGM7,REST.GET.OBJECT,chunk_size_16777216.h5/test/324,GET /chunk_size_16777216.h5/test/324 HTTP/1.1,200,-,16777216,16777216,14639,146,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BX9DSB1RTG2QPR,REST.GET.OBJECT,chunk_size_16777216.h5/test/430,GET /chunk_size_16777216.h5/test/430 HTTP/1.1,200,-,16777216,16777216,15549,154,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BYDYXD8XAJH6K5,REST.GET.OBJECT,chunk_size_16777216.h5/test/367,GET /chunk_size_16777216.h5/test/367 HTTP/1.1,200,-,16777216,16777216,12901,103,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BG6SPEHH06JPKK,REST.GET.OBJECT,chunk_size_16777216.h5/test/225,GET /chunk_size_16777216.h5/test/225 HTTP/1.1,200,-,16777216,16777216,11380,113,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BJM81KQZ574RFF,REST.GET.OBJECT,chunk_size_16777216.h5/test/46,GET /chunk_size_16777216.h5/test/46 HTTP/1.1,200,-,16777216,16777216,7670,94,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BNYSXK9CDVRG9E,REST.GET.OBJECT,chunk_size_16777216.h5/test/387,GET /chunk_size_16777216.h5/test/387 HTTP/1.1,200,-,16777216,16777216,9436,201,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BVRWNVQJHHZFEE,REST.GET.OBJECT,chunk_size_16777216.h5/test/297,GET /chunk_size_16777216.h5/test/297 HTTP/1.1,200,-,16777216,16777216,13510,123,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BY87H3HNJ1J7SX,REST.GET.OBJECT,chunk_size_16777216.h5/test/173,GET /chunk_size_16777216.h5/test/173 HTTP/1.1,200,-,16777216,16777216,11090,123,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BYZYZ0HE8C9HKH,REST.GET.OBJECT,chunk_size_16777216.h5/test/15,GET /chunk_size_16777216.h5/test/15 HTTP/1.1,200,-,16777216,16777216,10053,144,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BHDYQ6K0BXGG76,REST.GET.OBJECT,chunk_size_16777216.h5/test/195,GET /chunk_size_16777216.h5/test/195 HTTP/1.1,200,-,16777216,16777216,4828,103,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BHXMN9HRJXRK74,REST.GET.OBJECT,chunk_size_16777216.h5/test/38,GET /chunk_size_16777216.h5/test/38 HTTP/1.1,200,-,16777216,16777216,14831,132,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BK1KBBM8VR1MY7,REST.GET.OBJECT,chunk_size_16777216.h5/test/332,GET /chunk_size_16777216.h5/test/332 HTTP/1.1,200,-,16777216,16777216,11593,112,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BN84CEY1MV05P0,REST.GET.OBJECT,chunk_size_16777216.h5/test/429,GET /chunk_size_16777216.h5/test/429 HTTP/1.1,200,-,16777216,16777216,10675,139,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BNEH73Z1MMRHG8,REST.GET.OBJECT,chunk_size_16777216.h5/test/237,GET /chunk_size_16777216.h5/test/237 HTTP/1.1,200,-,16777216,16777216,12680,197,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BQW1Q5CZRR297T,REST.GET.OBJECT,chunk_size_16777216.h5/test/360,GET /chunk_size_16777216.h5/test/360 HTTP/1.1,200,-,16777216,16777216,13409,125,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BR4GZY1MRF5ACG,REST.GET.OBJECT,chunk_size_16777216.h5/test/391,GET /chunk_size_16777216.h5/test/391 HTTP/1.1,200,-,16777216,16777216,13677,155,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BW85NDATRR3YBM,REST.GET.OBJECT,chunk_size_16777216.h5/test/74,GET /chunk_size_16777216.h5/test/74 HTTP/1.1,200,-,16777216,16777216,10242,108,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BWJS7ACRY2GP77,REST.GET.OBJECT,chunk_size_16777216.h5/test/136,GET /chunk_size_16777216.h5/test/136 HTTP/1.1,200,-,16777216,16777216,8083,104,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BWZNT0G2WHQQGZ,REST.GET.OBJECT,chunk_size_16777216.h5/test/453,GET /chunk_size_16777216.h5/test/453 HTTP/1.1,200,-,16777216,16777216,11580,149,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BYQ1SKVSPWXFX6,REST.GET.OBJECT,chunk_size_16777216.h5/test/239,GET /chunk_size_16777216.h5/test/239 HTTP/1.1,200,-,16777216,16777216,14105,142,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BHBDS5THFZ3TCW,REST.GET.OBJECT,chunk_size_16777216.h5/test/235,GET /chunk_size_16777216.h5/test/235 HTTP/1.1,200,-,16777216,16777216,9621,100,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BHV6ZTVH15VSV9,REST.GET.OBJECT,chunk_size_16777216.h5/test/98,GET /chunk_size_16777216.h5/test/98 HTTP/1.1,200,-,16777216,16777216,13779,141,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BJ0XRPHT1SAA29,REST.GET.OBJECT,chunk_size_16777216.h5/test/37,GET /chunk_size_16777216.h5/test/37 HTTP/1.1,200,-,16777216,16777216,9788,116,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BJD2EYZE91A1N0,REST.GET.OBJECT,chunk_size_16777216.h5/test/394,GET /chunk_size_16777216.h5/test/394 HTTP/1.1,200,-,16777216,16777216,15979,172,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BJT1XXZXFXD1T3,REST.GET.OBJECT,chunk_size_16777216.h5/test/293,GET /chunk_size_16777216.h5/test/293 HTTP/1.1,200,-,16777216,16777216,10923,120,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BJXT1AQX4W6Z96,REST.GET.OBJECT,chunk_size_16777216.h5/test/487,GET /chunk_size_16777216.h5/test/487 HTTP/1.1,200,-,16777216,16777216,7066,138,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BKQ6QKEAPFN93D,REST.GET.OBJECT,chunk_size_16777216.h5/test/100,GET /chunk_size_16777216.h5/test/100 HTTP/1.1,200,-,16777216,16777216,12201,127,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BKREYT01Z944AZ,REST.GET.OBJECT,chunk_size_16777216.h5/test/366,GET /chunk_size_16777216.h5/test/366 HTTP/1.1,200,-,16777216,16777216,8790,136,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BKVYVESTCSMV9M,REST.GET.OBJECT,chunk_size_16777216.h5/test/162,GET /chunk_size_16777216.h5/test/162 HTTP/1.1,200,-,16777216,16777216,10326,161,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BMBZ1JAKNZ8D0C,REST.GET.OBJECT,chunk_size_16777216.h5/test/39,GET /chunk_size_16777216.h5/test/39 HTTP/1.1,200,-,16777216,16777216,16868,83,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
